name,abbrv,formula,state,ref1,ref2,date,model,E_units,G,H,S,Cp,V,a1.a,a2.b,a3.c,a4.d,c1.e,c2.f,omega.lambda,z.T
LaO+,NA,LaO+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-195900,-199870,9.2,-71.2,6.4,2.7794,-0.9938,6.1373,-2.7378,-31.7836,-17.5379,0.41,1
LaO2H,NA,LaO2H,aq,HSS95,NA,1998-01-21,HKF,cal,-239300,-249500,44,-124.2,22.7,4.8611,4.0853,4.1503,-2.9478,-66.8987,-28.334,-0.03,0
LaO2-,NA,LaO2-,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-221700,-234950,33.8,-104,20.1,4.8931,4.1637,4.1178,-2.951,-44.4914,-24.2193,1.1172,-1
LaNO3+2,NA,LaNO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-191300,-226000,-37.8,19.8,-5.6,1.6239,-3.8134,7.243,-2.6213,32.7363,0.9705,1.6332,2
LaHCO3+2,NA,LaHCO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-307000,-332900,-13.7,34.5,-9.9,0.8988,-5.5828,7.9358,-2.5481,38.0197,3.9723,1.2693,2
LaH2PO4+2,NA,LaH2PO4+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-437600,-482800,-30.2,37.3,-3.2,1.8993,-3.1434,6.9845,-2.649,41.8879,4.5243,1.5168,2
LaCO3+,NA,LaCO3+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-299900,-334810,-44.2,-64,-22.3,-0.8237,-9.7872,9.5838,-2.3743,-20.0908,-16.0917,1.2275,1
LaSO4+,NA,LaSO4+,aq,HSS95,NA,1998-01-21,HKF,cal,-346900,-382600,-16,-58.9,-3.3,1.6077,-3.853,7.2584,-2.6197,-27.1374,-15.0529,0.7895,1
CeBr+2,NA,CeBr+2,aq,HSS95,NA,1998-01-21,HKF,cal,-186988,-195709,-25.01,NA,NA,0.8072,-5.8045,8.0178,-2.5389,13.8428,-4.9716,1.4382,2
CeClO4+2,NA,CeClO4+2,aq,HSS95,NA,1998-01-21,HKF,cal,-166246,-210026,-36.06,NA,NA,3.5099,0.7863,5.4456,-2.8114,42.4445,4.4497,1.6005,2
CeIO3+2,NA,CeIO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-194792,-225358,-28.97,NA,NA,0.9706,-5.4027,7.8548,-2.5556,29.8495,0.4044,1.4967,2
CeCl+2,NA,CeCl+2,aq,HSS95,NA,1998-01-21,HKF,cal,-193400,-203800,-22.1,-7.5,-18,-0.1746,-8.1993,8.9525,-2.4399,14.478,-4.6011,1.3914,2
CeCl2+,NA,CeCl2+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-224400,-242300,-5.1,-16,6.9,2.9511,-0.5763,5.9777,-2.7551,2.5793,-6.3002,0.6305,1
CeCl3,NA,CeCl3,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-255200,-283500,2.6,-63.6,34.7,6.4972,8.0855,2.5659,-3.1132,-31.3975,-15.9948,-0.03,0
CeCl4-,NA,CeCl4-,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-286100,-327600,0.3,-150.3,64.9,11.2558,19.7046,-2.0003,-3.5935,-67.0564,-33.6847,1.6238,-1
CeF+2,NA,CeF+2,aq,HSS95,NA,1998-01-21,HKF,cal,-234700,-242000,-14.3,-3.5,-37.1,-2.8281,-14.682,11.5084,-2.1719,15.8334,-3.7656,1.2776,2
CeF2+,NA,CeF2+,aq,HSS95,NA,1998-01-21,HKF,cal,-306200,-324100,-10.1,-6.2,-33.5,-2.5538,-14.0092,11.2373,-2.1998,8.9628,-4.3051,0.7003,1
CeF3,NA,CeF3,aq,HSS95,NA,1998-01-21,HKF,cal,-376600,-409300,-19.7,-46.5,-29.5,-2.2777,-13.3348,10.9718,-2.2276,-21.3883,-12.5158,-0.03,0
CeF4-,NA,CeF4-,aq,HSS95,NA,1998-01-21,HKF,cal,-446500,-498900,-46.1,-124.3,-25.9,-0.8995,-9.9693,9.6488,-2.3668,-45.3959,-28.3978,2.3239,-1
CeOH+2,NA,CeOH+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-206800,-215210,-2.7,-34.1,4.5,2.7525,-1.0606,6.1673,-2.7351,-3.684,-9.9807,1.1,2
CeO+,NA,CeO+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-195900,-199510,13.4,-76.1,7,2.8409,-0.843,6.0772,-2.7441,-35.2162,-18.5361,0.3491,1
CeO2H,NA,CeO2H,aq,HSS95,NA,1998-01-21,HKF,cal,-239300,-249500,48.5,-134.6,23.8,5.0117,4.4582,3.9917,-2.9632,-72.9937,-30.4525,-0.03,0
CeO2-,NA,CeO2-,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-222100,-234820,38.6,-114.1,21.4,5.0465,4.5418,3.9626,-2.9667,-51.0768,-26.2767,1.0449,-1
CeNO3+2,NA,CeNO3+2,aq,HSS95,NA,1998-06-02,HKF,cal,-189900,-223200,-32.2,16.7,-6.9,1.412,-4.3253,7.4319,-2.6001,30.1006,0.3288,1.5475,2
CeHCO3+2,NA,CeHCO3+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-304500,-330200,-9.5,31.4,-11.2,0.6941,-6.0823,8.1309,-2.5275,35.5792,3.3307,1.2048,2
CeH2PO4+2,NA,CeH2PO4+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-435100,-480100,-25.9,34.1,-4.5,1.693,-3.645,7.177,-2.6282,39.4058,3.8826,1.4477,2
CeCO3+,NA,CeCO3+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-297887,-332620,-40.6,-65.4,-22.8,-0.916,-10.0134,9.6736,-2.3649,-21.4145,-16.3769,1.1729,1
CeSO4+,NA,CeSO4+,aq,HSS95,SLOP98.10,2007-10-11,HKF,cal,-344500,-380200,-12.6,-60.3,-3.8,1.522,-4.0622,7.3397,-2.611,-22.4285,-15.338,0.7384,1
PrCl+2,NA,PrCl+2,aq,HSS95,NA,1998-01-21,HKF,cal,-194400,-205300,-23.3,-11.8,-20.6,-0.519,-9.0442,9.293,-2.405,12.1429,-5.4719,1.4099,2
PrCl2+,NA,PrCl2+,aq,HSS95,NA,1998-01-21,HKF,cal,-225400,-243800,-6.6,-24.3,4.1,2.5689,-1.5094,6.3442,-2.7165,-2.0764,-7.9993,0.6557,1
PrCl3,NA,PrCl3,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-256300,-285200,0.6,-77.7,31.5,6.0618,7.0173,2.9974,-3.069,-39.6599,-18.8665,-0.03,0
PrCl4-,NA,PrCl4-,aq,HSS95,NA,1998-01-21,HKF,cal,-287100,-329500,-2.4,-171.8,61.3,10.7857,18.5526,-1.5382,-3.5459,-79.2757,-38.0736,1.6681,-1
PrF+2,NA,PrF+2,aq,HSS95,NA,1998-01-21,HKF,cal,-235700,-243400,-15,-7.7,-39.7,-3.1759,-15.5305,11.8402,-2.1369,13.4052,-4.6364,1.286,2
PrF2+,NA,PrF2+,aq,HSS95,NA,1998-01-21,HKF,cal,-307300,-325600,-10.7,-14.5,-36.4,-2.9414,-14.9592,11.6187,-2.1605,4.1602,-6.0041,0.7096,1
PrF3,NA,PrF3,aq,HSS95,NA,1998-01-21,HKF,cal,-377800,-410800,-20.5,-60.6,-32.6,-2.713,-14.4032,11.4035,-2.1835,-29.6505,-15.3876,-0.03,0
PrF4-,NA,PrF4-,aq,HSS95,NA,1998-01-21,HKF,cal,-447700,-500700,-47.6,-145.8,-29.5,-1.378,-11.143,10.1215,-2.3182,-57.8444,-32.7867,2.3433,-1
PrOH+2,NA,PrOH+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-208000,-217110,-4,-32.6,4.3,2.7325,-1.1081,6.1822,-2.7331,-2.6058,-9.6751,1.1216,2
PrO+,NA,PrO+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-195700,-200040,12,-74.5,6.8,2.8201,-0.8945,6.0986,-2.7419,-34.0998,-18.2101,0.3685,1
PrO2H,NA,PrO2H,aq,HSS95,NA,2007-10-11,HKF,cal,-239700,-250100,47,-131.2,23.5,4.9706,4.3537,4.0423,-2.9589,-71.0012,-29.7599,-0.03,0
PrO2-,NA,PrO2-,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-224700,-238210,37,-110.7,21,5,4.4265,4.0111,-2.9619,-48.8607,-25.5841,1.0691,-1
PrNO3+2,NA,PrNO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-190000,-224900,-34,12.4,-9.4,1.0684,-5.166,7.7658,-2.5653,27.7877,-0.5419,1.5684,2
PrHCO3+2,NA,PrHCO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-305500,-336800,-28.3,27.1,-13.8,0.4387,-6.7049,8.3735,-2.5017,35.6716,2.4598,1.4867,2
PrH2PO4+2,NA,PrH2PO4+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-436000,-481500,-27.3,29.8,-7.1,1.3489,-4.4844,7.5048,-2.5935,37.0786,3.0118,1.4671,2
PrCO3+,NA,PrCO3+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-299100,-334510,-41.8,-67.3,-23.9,-1.0523,-10.3427,9.7957,-2.3513,-22.3638,-16.7639,1.1907,1
PrSO4+,NA,PrSO4+,aq,HSS95,SLOP98.10,2007-10-11,HKF,cal,-345500,-381500,-13.1,-62.2,-4.8,1.3885,-4.3882,7.4678,-2.5975,-23.4508,-15.7251,0.7483,1
NdCl+2,NA,NdCl+2,aq,HSS95,NA,1998-01-21,HKF,cal,-192400,-203000,-22.7,-17.9,-21.7,-0.6746,-9.4228,9.439,-2.3894,8.4972,-6.7094,1.4006,2
NdCl2+,NA,NdCl2+,aq,HSS95,NA,1998-01-21,HKF,cal,-223400,-241500,-5.9,-36.2,2.8,2.3933,-1.9354,6.5057,-2.6989,-9.179,-10.4138,0.6388,1
NdCl3,NA,NdCl3,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-254300,-282730,1.6,-97.8,30.1,5.8726,6.5582,3.1706,-3.05,-51.4009,-22.9475,-0.03,0
NdCl4-,NA,NdCl4-,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-285100,-327000,-1.1,-202.5,59.8,10.5672,18.0205,-1.3324,-3.5239,-97.4278,-44.3105,1.6455,-1
NdF+2,NA,NdF+2,aq,HSS95,NA,1998-01-21,HKF,cal,-233900,-241200,-14.6,-13.8,-40.8,-3.3312,-15.9098,11.9894,-2.1212,9.7675,-5.8738,1.2776,2
NdF2+,NA,NdF2+,aq,HSS95,NA,1998-01-21,HKF,cal,-305600,-323500,-10.4,-43,-43.8,-3.1113,-15.3752,11.7849,-2.1433,-2.7862,-8.4186,0.7096,1
NdF3,NA,NdF3,aq,HSS95,NA,1998-01-21,HKF,cal,-376100,-408900,-20.1,-80.7,-34,-2.9023,-14.862,11.5767,-2.1645,-41.3917,-19.4685,-0.03,0
NdF4-,NA,NdF4-,aq,HSS95,NA,1998-01-21,HKF,cal,-446100,-498700,-46.8,-176.4,-31,-1.5889,-11.6574,10.3228,-2.297,-75.7884,-39.0236,2.3433,-1
NdOH+2,NA,NdOH+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-206200,-214900,-3.3,-33.4,4.4,2.7413,-1.0874,6.1755,-2.7339,-3.2077,-9.8381,1.1072,2
NdO+,NA,NdO+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-194000,-197930,12.7,-75.3,6.9,2.8304,-0.8716,6.0955,-2.7429,-34.6589,-18.3731,0.3587,1
NdO2H,NA,NdO2H,aq,HSS95,NA,1998-01-21,HKF,cal,-238000,-248000,47.8,-132.9,23.6,4.9843,4.3865,4.0304,-2.9602,-71.9974,-30.1062,-0.03,0
NdO2-,NA,NdO2-,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-223400,-236470,37.8,-112.4,21.2,5.0229,4.485,3.9825,-2.9643,-49.9788,-25.9304,1.0559,-1
NdNO3+2,NA,NdNO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-188185,-222586,-33.09,6.3,-10.6,0.9124,-5.5498,7.923,-2.5495,24.1306,-1.7794,1.5579,2
NdHCO3+2,NA,NdHCO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-303400,-329200,-10.2,21,-14.8,0.1936,-7.3045,8.6115,-2.4769,29.5859,1.2224,1.2126,2
NdH2PO4+2,NA,NdH2PO4+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-433891,-479076,-26.57,23.8,-8.2,1.1931,-4.8625,7.6492,-2.5779,33.4289,1.7743,1.4574,2
NdCO3+,NA,NdCO3+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-297300,-332330,-41.2,-70,-24.3,-1.1199,-10.5088,9.8634,-2.3445,-24.1105,-17.3139,1.1729,1
NdSO4+,NA,NdSO4+,aq,HSS95,NA,1998-01-21,HKF,cal,-343500,-379100,-12.3,-65,-5.4,1.3167,-4.5634,7.5367,-2.5903,-25.1244,-16.2751,0.7484,1
SmCl+2,NA,SmCl+2,aq,HSS95,NA,1998-01-21,HKF,cal,-190900,-201700,-24.1,-18.1,-20.5,-0.5006,-8.9988,9.2743,-2.4069,8.5369,-6.7552,1.4192,2
SmCl2+,NA,SmCl2+,aq,HSS95,NA,1998-01-21,HKF,cal,-221800,-240300,-7.7,-36.6,4.2,2.5888,-1.4617,6.3276,-2.7185,-9.2005,-10.5032,0.6644,1
SmCl3,NA,SmCl3,aq,HSS95,NA,1998-01-21,HKF,cal,-252700,-281700,-0.7,-98.5,31.6,6.0808,7.0673,2.9692,-3.0711,-51.8359,-23.0986,-0.03,0
SmCl4-,NA,SmCl4-,aq,HSS95,NA,1998-01-21,HKF,cal,-283500,-326200,-4.3,-203.6,61.4,10.8148,18.6261,-1.5732,-3.5489,-97.6675,-44.5415,1.6917,-1
SmF+2,NA,SmF+2,aq,HSS95,NA,1998-01-21,HKF,cal,-232400,-239900,-15.4,-14,-39.6,-3.1578,-15.4843,11.8177,-2.1388,9.7908,-5.9197,1.2944,2
SmF2+,NA,SmF2+,aq,HSS95,NA,1998-01-21,HKF,cal,-304200,-322200,-11.2,-26.8,-36.2,-2.9212,-14.9061,11.5895,-2.1627,-2.9564,-8.508,0.7191,1
SmF3,NA,SmF3,aq,HSS95,NA,1998-01-21,HKF,cal,-374800,-407700,-21.2,-81.4,-32.5,-2.6941,-14.3529,11.3752,-2.1856,-41.8267,-19.6196,-0.03,0
SmF4-,NA,SmF4-,aq,HSS95,NA,1998-01-21,HKF,cal,-444800,-497700,-48.5,-177.6,-29.3,-1.3502,-11.0723,10.0878,-2.3212,-76.2703,-39.2546,2.3632,-1
SmOH+2,NA,SmOH+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-204900,-213970,-4.9,-31.6,4.1,2.7076,-1.1676,6.2027,-2.7306,-1.9523,-9.4714,1.1289,2
SmO+,NA,SmO+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-193300,-197630,11,-73.3,6.7,2.8115,-0.9157,6.1076,-2.741,-33.2571,-17.9657,0.3837,1
SmO2H,NA,SmO2H,aq,HSS95,NA,2007-10-11,HKF,cal,-237100,-247700,45.9,-128.7,23.2,4.9296,4.2552,4.0768,-2.9548,-69.5359,-29.2507,-0.03,0
SmO2-,NA,SmO2-,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-224700,-238220,35.9,-108.4,20.7,4.9642,4.3393,4.0456,-2.9583,-47.3681,-25.1156,1.0848,-1
SmNO3+2,NA,SmNO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-186700,-221600,-35.4,6.1,-9.3,1.0908,-5.1124,7.7478,-2.5676,24.2912,-1.8252,1.5897,2
SmHCO3+2,NA,SmHCO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-301800,-327900,-11.9,20.8,-13.6,0.3694,-6.8727,8.4365,-2.4948,29.6747,1.1765,1.2366,2
SmH2PO4+2,NA,SmH2PO4+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-432300,-477800,-28.3,23.5,-7,1.3708,-4.4295,7.4801,-2.5958,33.5675,1.7285,1.4867,2
SmCO3+,NA,SmCO3+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-296000,-331340,-42.6,-70.1,-23.8,-1.0455,-10.3293,9.798,-2.3519,-24.0049,-17.3342,1.1907,1
SmSO4+,NA,SmSO4+,aq,HSS95,NA,1998-01-21,HKF,cal,-342000,-377800,-13.3,-65,-16.4,-1.3885,-4.3882,7.4678,-2.5975,-25.0918,-16.2954,0.7483,1
EuCl+2,NA,EuCl+2,aq,HSS95,NA,1998-01-21,HKF,cal,-169100,-181300,-26.9,-3,-19.7,-0.3777,-8.6968,9.1514,-2.4194,17.8123,-3.6844,1.4671,2
EuCl2+,NA,EuCl2+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-200000,-220100,-11.1,-7.2,5,2.7262,-1.122,6.187,-2.7325,8.5409,-4.5117,0.7191,1
EuCl3,NA,EuCl3,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-230800,-261800,-5.3,-48.8,32.6,6.2132,7.3881,2.8493,-3.0843,-22.7003,-12.9719,-0.03,0
EuCl4-,NA,EuCl4-,aq,HSS95,NA,1998-01-21,HKF,cal,-261600,-306800,-10.5,-127.6,62.5,10.9946,19.066,-1.7473,-3.5671,-52.2612,-29.0648,1.787,-1
EuF+2,NA,EuF+2,aq,HSS95,NA,1998-01-21,HKF,cal,-210700,-219200,-17,1,-38.8,-3.0453,-15.2112,11.7137,-2.1501,18.7828,-2.8489,1.3115,2
EuF2+,NA,EuF2+,aq,HSS95,NA,1998-01-21,HKF,cal,-282500,-301700,-12.7,2.6,-35.4,-2.7958,-14.6044,11.4813,-2.1752,14.4597,-2.5166,0.7384,1
EuF3,NA,EuF3,aq,HSS95,NA,1998-01-21,HKF,cal,-353200,-387300,-23.1,-31.7,-31.5,-2.5616,-14.0324,11.2555,-2.1988,-12.6911,-9.4929,-0.03,0
EuF4-,NA,EuF4-,aq,HSS95,NA,1998-01-21,HKF,cal,-423200,-477800,-51.8,-101.6,-28.3,-1.1887,-10.678,9.9326,-2.3375,-31.3648,-23.7779,2.4042,-1
EuOH+2,NA,EuOH+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-183200,-194000,-8,-28.1,3.6,2.6569,-1.2969,6.2659,-2.7253,0.5828,-8.7585,1.1815,2
EuO+,NA,EuO+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-171700,-177810,7.7,-69.6,6.1,2.7458,-1.0743,6.1663,-2.7345,-30.6415,-17.212,0.4322,1
EuO2H,NA,EuO2H,aq,HSS95,NA,2007-10-11,HKF,cal,-216000,-228200,42.4,-120.8,22.3,4.8064,3.954,4.1968,-2.9424,-64.906,-27.6415,-0.03,0
EuO2-,NA,EuO2-,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-203600,-219060,32.1,-100.7,19.7,4.8468,4.0541,4.1548,-2.9465,-42.3249,-23.5471,1.1424,-1
EuNO3+2,NA,EuNO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-165000,-201800,-39.7,21.2,-8.6,1.2198,-4.7951,7.6178,-2.5807,33.733,1.2455,1.6556,2
EuHCO3+2,NA,EuHCO3+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-279800,-307500,-15.2,35.9,-12.9,0.4928,-6.572,8.3198,-2.5072,38.9648,4.2473,1.286,2
EuH2PO4+2,NA,EuH2PO4+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-410500,-457600,-31.7,38.6,-6.2,1.4946,-4.1236,7.3517,-2.6084,42.8673,4.7993,1.5372,2
EuCO3+,NA,EuCO3+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-274300,-311270,-45.4,-63.4,-23.6,-0.9842,-10.1779,9.7343,-2.3581,-19.5642,-15.9695,1.2465,1
EuSO4+,NA,EuSO4+,aq,HSS95,SLOP98.10,2007-10-11,HKF,cal,-320200,-357200,-15.3,-58.3,-4.5,1.4399,-4.2627,7.4184,-2.6027,-20.8829,-14.9306,0.779,1
EuF+,NA,EuF+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-194600,-202200,1.7,47.4,24.2,2.6504,-1.311,6.2669,-2.7247,41.1681,7.448,0.5256,1
EuF2,NA,EuF2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-261000,-282200,-4.1,89.2,53.8,3.5866,0.9784,5.3596,-2.8193,63.8849,17.1229,-0.03,0
EuF3-,NA,EuF3-,aq,HSS95,NA,1998-01-21,HKF,cal,-327700,-365700,-20.5,131.5,86.4,5.5026,5.6556,3.5244,-3.0127,111.0055,27.2121,1.9339,-1
EuF4-2,NA,EuF4-2,aq,HSS95,NA,1998-01-21,HKF,cal,-394600,-455700,-58.1,174.4,122.5,7.6287,10.8431,1.4936,-3.2272,161.1451,37.7158,4.0961,-2
EuCl+,NA,EuCl+,aq,HSS95,NA,1998-01-21,HKF,cal,-161000,-164000,19.5,51.5,5,5.1742,4.8499,3.8487,-2.9794,36.2777,6.6125,0.2557,1
EuCl2,NA,EuCl2,aq,HSS95,NA,1998-01-21,HKF,cal,-193600,-204600,35,99,13.4,9.1152,14.474,0.0641,-3.3773,58.1447,15.1277,-0.03,0
EuCl3-,NA,EuCl3-,aq,HSS95,NA,1998-01-21,HKF,cal,-226000,-246800,44.7,148.7,21.9,13.946,26.2721,-4.579,-3.865,91.9571,23.7331,0.9527,-1
EuCl4-2,NA,EuCl4-2,aq,HSS95,NA,1998-01-21,HKF,cal,-258500,-290600,48.6,200.5,31.5,19.473,39.7656,-9.8784,-4.4228,131.0045,32.4289,2.4755,-2
GdCl+2,NA,GdCl+2,aq,HSS95,NA,1998-01-21,HKF,cal,-190400,-200600,-22.3,-1.5,-18.7,-0.263,-8.417,9.0425,-2.4309,18.1232,-3.3636,1.4006,2
GdCl2+,NA,GdCl2+,aq,HSS95,NA,1998-01-21,HKF,cal,-221300,-239000,-5.4,-4.1,6.2,2.8492,-0.8272,6.0803,-2.7447,9.526,-3.8858,0.6305,1
GdCl3,NA,GdCl3,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-252100,-280170,2.2,-43.6,33.8,6.3836,7.8028,2.6888,-3.1015,-19.6565,-11.9138,-0.03,0
GdCl4-,NA,GdCl4-,aq,HSS95,NA,1998-01-21,HKF,cal,-282900,-324300,-0.2,-119.7,63.9,11.1317,19.3995,-1.8761,-3.5809,-49.0467,-27.4478,1.631,-1
GdF+2,NA,GdF+2,aq,HSS95,NA,1998-01-21,HKF,cal,-232200,-239300,-14.4,2.6,-37.8,-2.9196,-14.9041,11.5935,-2.1628,19.3937,-2.5281,1.2776,2
GdF2+,NA,GdF2+,aq,HSS95,NA,1998-01-21,HKF,cal,-304100,-321800,-10.2,5.7,-34.3,-2.6526,-14.2557,11.3457,-2.1896,15.9952,-1.8906,0.7096,1
GdF3,NA,GdF3,aq,HSS95,NA,1998-01-21,HKF,cal,-374900,-407400,-19.9,-26.5,-30.3,-2.3913,-13.6174,11.0949,-2.216,-9.6471,-8.4349,-0.03,0
GdF4-,NA,GdF4-,aq,HSS95,NA,1998-01-21,HKF,cal,-445000,-497300,-46.4,-93.7,-26.8,-1.026,-10.2805,9.7756,-2.3539,-27.4519,-22.1609,2.3239,-1
GdOH+2,NA,GdOH+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-204500,-212900,-2.9,-33.8,4.4,2.7389,-1.0936,6.1786,-2.7337,-3.5082,-9.9196,1.1,2
GdO+,NA,GdO+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-193000,-196630,13.1,-75.8,7,2.8425,-0.8409,6.0801,-2.7441,-34.9963,-18.475,0.3539,1
GdO2H,NA,GdO2H,aq,HSS95,NA,1998-01-21,HKF,cal,-237500,-247200,48.2,-133.9,23.8,5.0117,4.4582,3.9917,-2.9632,-72.5835,-30.3099,-0.03,0
